entity	raw_type	final_type	type_source	notes
HERC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HERC5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HERC6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HERPUD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HERPUD2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HES1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HES5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HESX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HEXB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HEY1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HEY2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HEYL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HFE	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HFM1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HGF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HGFAC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HGS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HGSNAT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HHAT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HHEX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HHIP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HHIPL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIBCH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIF1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HIGD2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIKESHI	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HILPDA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HINT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HIP1R	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIPK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIPK2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HIPK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HIV infectious disease	disease	Disease	raw_json	context_agree:split_relation_tail
HIVEP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HIVEP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HJURP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HJV	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HK2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HLA-C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DMA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DOA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DPA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DPB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DPB2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DQA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DQA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DQB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DRA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DRB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DRB4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-DRB5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-E	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-G	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLA-J	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HLCS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HLF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HM13	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HMBS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMCN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMG20A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HMGB2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGB3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGCR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HMGCS2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGN5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMGXB4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMMR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HMOX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNF1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNF1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNF4A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNMT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPA2B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HNRNPA3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPA3P1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HNRNPH1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPK	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HNRNPL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HNRNPU	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOGA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOMER1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOMER2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOOK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOOK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOTAIR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA10	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HOXA11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA13	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXA9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXB13	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXB5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXB8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXB9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXC9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD10	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD12	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD13	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HOXD9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HP1BP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HPD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HPGD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPGDS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HPLH1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HPRT1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HPS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPS3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPS4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPSE	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HPX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HRAS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HRG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HRH1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HRH2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HRH3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HRH4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HRNR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HS3ST3B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HS3ST5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HS3ST6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HS6ST1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD11B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSD11B2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSD17B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD17B10	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD17B2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSD17B3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD17B4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD17B8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSD3B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSD3B2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSD3B7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSDL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSF2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSP90AA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSP90B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA12A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA14	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA1L	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSPA6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPA8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSPA9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HSPB3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPB8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPG2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HSPH1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HTATIP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HTR1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR1D	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR1E	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR1F	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR2B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR2C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR3A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR3B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR3C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR3D	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR3E	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR5A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTR7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
HTRA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
HTRA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
